"trial","phase","object","toShock","seenBefore","shockedCategory","responseSide","filename","num","name","onsetFixationCross","onsetStimulus","interTrialTime","response","reactionTime","wasShocked","buttonPressed","isResponseCorrect"
1,3,"animal",0,0,"tools",2,"elephantafrican.jpg",151,"(unused)",0.0185495766454551,4.95571763621047,4.8627679099403,"animal",0.627348979436647,0,2,1
2,3,"animal",0,0,"tools",2,"bluejay.jpg",137,"(unused)",7.54132062237841,11.6445295416288,4.05386393355432,"animal",0.751679245156993,0,2,1
3,3,"animal",0,0,"tools",2,"moth.jpg",157,"(unused)",14.1967238324851,19.0004944545271,4.7556937667029,"animal",0.598094120066889,0,2,1
4,3,"tool",0,0,"tools",2,"corkscrew.jpg",149,"(unused)",21.5526826514251,25.9561939273353,4.34895533978625,"tool",1.27462188398931,0,1,1
5,3,"tool",0,0,"tools",2,"wateringcan.jpg",121,"(unused)",28.508363521616,35.5306382303006,6.97002183314726,"tool",1.05959937322041,0,1,1
6,3,"tool",0,0,"tools",2,"camera.jpg",131,"(unused)",38.0828184088277,45.5887944993337,7.45205704745365,"tool",1.19176230263292,0,1,1
7,3,"animal",0,0,"tools",2,"angelfish.jpg",130,"(unused)",48.1576493575521,55.6803431062071,7.46636580624677,"animal",0.517562431630722,0,2,1
8,3,"animal",0,0,"tools",2,"waterbuffalo.jpg",171,"(unused)",58.2492024547118,63.0363003214716,4.73570271488218,"animal",0.632892879848441,0,2,1
9,3,"tool",0,0,"tools",2,"drill.jpg",122,"(unused)",65.5885119320064,73.4114037985255,7.77620352403697,"tool",0.728258230423307,0,1,1
10,3,"tool",0,0,"tools",2,"carpetblower.jpg",166,"(unused)",75.963626634777,81.3846076918617,5.3711676675367,"tool",1.36232872984692,0,1,1
11,3,"tool",0,0,"tools",2,"tape.jpg",124,"(unused)",83.9534449096664,89.2743647384832,5.27548780518637,"tool",0.984904095301317,0,1,1
12,3,"animal",0,0,"tools",2,"octopus.jpg",168,"(unused)",91.8431644303218,97.0139726915513,5.12236234953017,"animal",1.10659246876276,0,2,1
13,3,"animal",0,0,"tools",2,"aardvark.jpg",173,"(unused)",99.5661371540755,106.238090278048,6.6282893448418,"animal",0.812817706033456,0,2,1
14,3,"tool",0,0,"tools",2,"ladder.jpg",156,"(unused)",108.806959890066,113.894279288328,5.04921465163564,"tool",0.714830990225892,0,1,1
15,3,"tool",0,0,"tools",2,"binoculars.jpg",142,"(unused)",116.463180973822,123.602243870229,7.08811342963951,"tool",1.65833773094892,0,1,1
16,3,"tool",0,0,"tools",2,"oven.jpg",126,"(unused)",126.17110161506,134.127442557397,7.9062476803446,"tool",1.01352293763557,0,1,1
17,3,"animal",0,0,"tools",2,"beetle.jpg",123,"(unused)",136.696318263375,140.799531352175,4.04570181201755,"animal",1.23380068752704,0,2,1
18,3,"animal",0,0,"tools",2,"shrimp.jpg",175,"(unused)",143.368410906971,149.590030611118,6.17819929869188,"animal",0.639438434929616,0,2,1
19,3,"tool",0,0,"tools",2,"pencil.jpg",159,"(unused)",152.142232278875,156.212080613026,4.01625839646536,"tool",1.03264097476495,0,1,1
20,3,"tool",0,0,"tools",2,"hairbrush.jpg",129,"(unused)",158.78094862137,165.069263516196,6.24267003477908,"tool",0.830868017130342,0,1,1
