"trial","phase","object","toShock","seenBefore","shockedCategory","responseSide","filename","num","name","onsetFixationCross","onsetStimulus","interTrialTime","response","reactionTime","wasShocked","buttonPressed","isResponseCorrect"
1,1,"animal",0,0,"animals",1,"earthworm.jpg",135,"(unused)",0.0333028353568352,7.8060872573526,7.60558747436449,"animal",1.92162930980044,0,1,1
2,1,"animal",0,0,"animals",1,"fly.jpg",145,"(unused)",10.4084256771264,15.1289212009392,4.67354601492335,"animal",1.41404743880776,0,1,1
3,1,"animal",0,0,"animals",1,"penguin.jpg",162,"(unused)",17.6977969453667,25.6541393653561,7.90315534686394,"animal",0.944255929836118,0,1,1
4,1,"animal",0,0,"animals",1,"lemur.jpg",125,"(unused)",28.2063721347931,33.8442050905137,5.58501478548471,"animal",1.10153797710495,0,1,1
5,1,"animal",0,0,"animals",1,"otter.jpg",144,"(unused)",36.41305934565,40.7998264966702,4.3393447452361,"animal",1.01020303667201,0,1,1
6,1,"tool",0,0,"animals",1,"caulkinggun.jpg",154,"(unused)",43.3520239851816,49.290045020311,5.896435075183,"tool",1.10926289621557,0,2,1
7,1,"tool",0,0,"animals",1,"chainsaw.jpg",177,"(unused)",51.8423310318728,59.1982142225004,7.31649671917188,"tool",0.990564711066099,0,2,1
8,1,"animal",0,0,"animals",1,"mink.jpg",132,"(unused)",61.7504049755621,68.5725490166778,6.76209630125512,"animal",0.708597305510011,0,1,1
9,1,"animal",0,0,"animals",1,"deer.jpg",140,"(unused)",71.1247272610476,78.0636033775286,6.88238985194344,"animal",0.556905039858748,0,1,1
10,1,"animal",0,0,"animals",1,"shrimp.jpg",175,"(unused)",80.6157883573478,85.6531078793746,4.9835265223326,"animal",1.62870044127885,0,1,1
11,1,"tool",0,0,"animals",1,"magnet.jpg",178,"(unused)",88.2053175558422,95.5945562960951,7.33116070305012,"tool",0.893611443539385,0,2,1
12,1,"tool",0,0,"animals",1,"wheeldolly.jpg",146,"(unused)",98.1467553882846,106.153192874333,7.95046934745309,"tool",0.594463189239605,0,2,1
13,1,"tool",0,0,"animals",1,"oven.jpg",126,"(unused)",108.722066052875,115.961170982197,7.18236786478147,"tool",0.735881649246267,0,2,1
14,1,"animal",0,0,"animals",1,"beetle.jpg",123,"(unused)",118.513363659673,123.367217555586,4.81122432280824,"animal",1.11409638307441,0,1,1
15,1,"animal",0,0,"animals",1,"tiger.jpg",180,"(unused)",125.936142693309,131.023430911533,5.02212658747232,"animal",1.12128214548875,0,1,1
16,1,"animal",0,0,"animals",1,"angelfish.jpg",130,"(unused)",133.575677151869,138.229355092182,4.6088465653802,"animal",1.47757812294981,0,1,1
17,1,"animal",0,0,"animals",1,"brown_bear.jpg",127,"(unused)",140.781576315134,147.57028847153,6.73391505795941,"animal",0.59599470216267,0,1,1
18,1,"tool",0,0,"animals",1,"pruner.jpg",133,"(unused)",150.122491412548,155.943815973974,5.77441670742612,"tool",0.668833136048988,0,2,1
19,1,"animal",0,0,"animals",1,"lobsterspiny.jpg",153,"(unused)",158.495995501286,166.53578180151,7.98555805079136,"animal",0.676324238840834,0,1,1
20,1,"animal",0,0,"animals",1,"springhare.jpg",167,"(unused)",169.087985384,173.941816828414,4.80445733395915,"animal",1.08863253511822,0,1,1
21,1,"animal",0,0,"animals",1,"octopus.jpg",168,"(unused)",176.494033240331,181.848285810706,5.30580880808956,"animal",0.612337468546684,0,1,1
22,1,"animal",0,0,"animals",1,"chimp.jpg",139,"(unused)",184.400462772134,188.470177561128,4.0051796233266,"animal",0.812856932071099,0,1,1
23,1,"tool",0,0,"animals",1,"telephone.jpg",136,"(unused)",191.039213352665,196.810485826615,5.72201283630804,"tool",0.964883083576524,0,2,1
24,1,"tool",0,0,"animals",1,"carpetblower.jpg",166,"(unused)",199.379338157337,205.534253495944,6.09605212435562,"tool",0.921461244298371,0,2,1
25,1,"animal",0,0,"animals",1,"moth.jpg",157,"(unused)",208.086477284782,212.740140150517,4.60803365874383,"animal",1.30181047414771,0,1,1
26,1,"animal",0,0,"animals",1,"giraffe.jpg",169,"(unused)",215.30897901034,219.612419028917,4.25634962299214,"animal",0.93485324232779,0,1,1
27,1,"tool",0,0,"animals",1,"drill.jpg",122,"(unused)",222.181265265661,228.086024405987,5.84154963550223,"tool",1.04662385729353,0,2,1
28,1,"animal",0,0,"animals",1,"prairiedog.jpg",150,"(unused)",230.638194631964,236.175939770253,5.47321384529454,"animal",0.827052693741507,0,1,1
29,1,"tool",0,0,"animals",1,"lantern.jpg",138,"(unused)",238.728125712279,244.38259715269,5.59513957748574,"tool",1.02861679341049,0,2,1
30,1,"tool",0,0,"animals",1,"beadingtool.jpg",152,"(unused)",246.951509460986,251.705274897995,4.6997599493819,"tool",1.31834055017521,0,2,1
31,1,"tool",0,0,"animals",1,"electricdrill.jpg",155,"(unused)",254.274147435066,262.030355915831,7.71074401757477,"tool",0.791656623651761,0,2,1
32,1,"tool",0,0,"animals",1,"hairbrush.jpg",129,"(unused)",264.582556611699,271.488080385911,6.853545853861,"tool",0.738252527472014,0,2,1
33,1,"tool",0,0,"animals",1,"wateringcan.jpg",121,"(unused)",274.040291986793,281.079266825719,6.99906491611989,"tool",1.4695433731622,0,2,1
34,1,"tool",0,0,"animals",1,"tape.jpg",124,"(unused)",283.631443466411,288.201724995371,4.50785421671134,"tool",0.649367366244405,0,2,1
35,1,"tool",0,0,"animals",1,"measuringdevice.jpg",143,"(unused)",290.770588551842,297.576085127668,6.75661103598172,"tool",0.898355124405043,0,2,1
36,1,"animal",0,0,"animals",1,"aardvark.jpg",173,"(unused)",300.144892234657,304.248176183248,4.05377341433595,"animal",0.697723082652374,0,1,1
37,1,"tool",0,0,"animals",1,"smartphone.jpg",174,"(unused)",306.817019212634,311.854346753054,4.99635750915436,"tool",1.16772595644443,0,2,1
38,1,"tool",0,0,"animals",1,"dremel.jpg",163,"(unused)",314.423195234948,318.509771740673,4.03108754442555,"tool",0.824541012547797,0,2,1
39,1,"tool",0,0,"animals",1,"camera.jpg",131,"(unused)",321.062001302754,327.700593119118,6.58767536728768,"",2.500703486985,0,NA,0
40,1,"tool",0,0,"animals",1,"ruler.jpg",164,"(unused)",330.219453339938,335.39030346913,5.10745894311713,"tool",0.781690403534867,0,2,1
41,1,"animal",0,0,"animals",1,"stickinsect.jpg",160,"(unused)",337.959076578137,345.598533739395,7.59175783724445,"animal",1.08182171272665,0,1,1
42,1,"animal",0,0,"animals",1,"crab.jpg",141,"(unused)",348.150734114528,355.990384230378,7.79626652175313,"animal",0.790371435738962,0,1,1
43,1,"tool",0,0,"animals",1,"glove.jpg",148,"(unused)",358.542546758699,365.564865151736,6.96959318482796,"tool",0.870289147790572,0,2,1
44,1,"animal",0,0,"animals",1,"waterbuffalo.jpg",171,"(unused)",368.117039547277,374.588886651291,6.41433095086142,"animal",0.814638298097179,0,1,1
45,1,"tool",0,0,"animals",1,"typewriter.jpg",134,"(unused)",377.157707549915,384.930641434743,7.72008571518715,"tool",1.04739586810092,0,2,1
46,1,"tool",0,0,"animals",1,"transmissionwrench.jpg",179,"(unused)",387.499538347726,391.80292127535,4.26402364497279,"tool",0.874360566648193,0,2,1
47,1,"animal",0,0,"animals",1,"palmcockatoo.jpg",158,"(unused)",394.371784511085,400.826921285613,6.40184396730278,"animal",1.0397434352567,0,1,1
