"trial","phase","object","toShock","seenBefore","shockedCategory","responseSide","filename","num","name","onsetFixationCross","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedCertainty","certaintyRT"
1,4,"tool",0,0,"animals",1,"trowel.jpg",226,"(unused)",0.018578444848572,2.50359387700246,1.35878536058945,0,2,3.90550812659512
2,3,"tool",0,1,"animals",1,"electricdrill.jpg",155,"(unused)",6.4237799929715,8.67545767634238,1.1572454033398,0,3,5.99594795338635
3,4,"animal",0,0,"animals",1,"snail.jpg",328,"(unused)",14.6804967402331,17.4159059544945,1.64777993451789,0,2,5.70381823926618
4,2,"tool",0,1,"animals",1,"blender.jpg",24,"(unused)",23.137372507792,25.7893778537991,1.55366306786141,0,3,4.54655268274837
5,4,"tool",0,0,"animals",1,"toaster.jpg",324,"(unused)",30.3432046846092,32.6282788753715,1.19139011005087,0,4,2.87490842635452
6,4,"animal",0,0,"animals",1,"marlin.jpg",304,"(unused)",35.5140915258562,37.8991958336128,1.29639675461569,0,2,2.95521046869726
7,4,"tool",0,0,"animals",1,"calculator.jpg",244,"(unused)",40.8684357659886,43.3036276182993,1.34501047702159,0,4,2.9039631472333
8,4,"animal",0,0,"animals",1,"watusi.jpg",349,"(unused)",46.2227819305299,48.6079285752758,1.28588851796884,0,2,5.4199227487652
9,4,"tool",0,0,"animals",1,"nails.jpg",222,"(unused)",54.0458104300587,56.8812606662959,1.74946095507871,0,4,1.63372229787728
10,4,"animal",0,0,"animals",1,"sugarglider.jpg",321,"(unused)",58.5327829857479,60.7678286471528,1.13660433103612,0,3,7.852613832114
11,1,"animal",0,1,"animals",1,"shark.jpg",110,"(unused)",68.624253333337,71.142936614493,1.4312783864397,0,1,3.68673398128158
12,4,"animal",0,0,"animals",1,"monkey.jpg",224,"(unused)",74.8460311597246,77.8650346945424,1.91574692503155,0,2,4.83408177740057
13,3,"animal",0,1,"animals",1,"beetle.jpg",123,"(unused)",82.7191491282156,84.9707321948317,1.15297119284597,0,2,4.15549233040838
14,4,"tool",0,0,"animals",1,"tongs.jpg",342,"(unused)",89.1410352988069,91.242445537494,1.01732441629452,0,4,2.30087273947993
15,4,"tool",0,0,"animals",1,"planer.jpg",188,"(unused)",93.5612328008601,96.3632884541148,1.71941167596946,0,4,1.98820701983641
16,3,"animal",0,1,"animals",1,"lobsterspiny.jpg",153,"(unused)",98.3651576963248,101.31726654344,1.84779188627933,0,1,2.68550781227532
17,4,"tool",0,0,"animals",1,"tirespoon.jpg",301,"(unused)",104.019759390253,106.638501333797,1.53113966709718,0,3,4.56555653830128
18,3,"animal",0,1,"animals",1,"moth.jpg",157,"(unused)",111.208966280534,113.961079682083,1.64260369585841,0,3,4.59626336395377
19,4,"animal",0,0,"animals",1,"bullfrog.jpg",210,"(unused)",118.564965832788,121.667168286345,1.99821871842717,0,3,5.84250555526523
20,4,"animal",0,0,"animals",1,"clownfish.jpg",275,"(unused)",127.522248773131,130.557766620256,1.94204726454542,0,2,2.84512756196818
21,2,"animal",0,1,"animals",1,"beta.jpg",17,"(unused)",133.410355639388,136.479354026414,1.96689468934522,0,2,7.65890061838672
22,4,"animal",0,0,"animals",1,"salmon.jpg",327,"(unused)",144.152418817081,146.821149198136,1.58423880840143,0,3,5.56938033816732
23,3,"tool",0,1,"animals",1,"drill.jpg",122,"(unused)",152.409135885077,155.027735422385,1.5166734641761,0,1,3.08908066926233
24,2,"tool",0,1,"animals",1,"woodchipper.jpg",13,"(unused)",158.13045329671,161.049331777042,1.82014984637753,0,3,2.61862595396451
25,3,"animal",0,1,"animals",1,"prairiedog.jpg",150,"(unused)",163.684901711494,166.003214928877,1.21853003275934,0,2,4.61708931370595
26,3,"animal",0,1,"animals",1,"fly.jpg",145,"(unused)",170.640622032062,173.542874905123,1.79139884767966,0,2,4.04361234679254
27,2,"animal",0,1,"animals",1,"partridge.jpg",33,"(unused)",177.596270187308,179.781263264248,1.08006562594895,0,3,4.68655052099621
28,2,"tool",0,1,"animals",1,"nailgun.jpg",25,"(unused)",184.485214492037,186.837012098136,1.23505599648977,0,2,3.23898119337537
