"trial","phase","object","toShock","seenBefore","shockedCategory","responseSide","filename","num","name","onsetFixationCross","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedCertainty","certaintyRT"
1,4,"animal",0,0,"animals",1,"wildabeast.jpg",187,"(unused)",0.0184153670288651,2.31995991952681,1.17536596717668,0,3,3.14222168510605
2,1,"animal",0,1,"animals",1,"mahimahi.jpg",39,"(unused)",5.47277654605386,8.02457952893383,1.45101792950315,0,3,1.25871918130542
3,3,"tool",0,1,"animals",1,"measuringdevice.jpg",143,"(unused)",9.29255812066549,11.9612271216247,1.57510416398871,0,3,2.72616882065813
4,2,"animal",0,1,"animals",1,"catfish.jpg",87,"(unused)",14.6968891668548,17.3822699455359,1.60153824735683,0,1,1.32826012620353
5,3,"tool",0,1,"animals",1,"telephone.jpg",136,"(unused)",18.716794480144,21.7691720556686,1.96981486651897,0,1,1.86850037424483
6,1,"animal",0,1,"animals",1,"beta.jpg",17,"(unused)",23.6541364591485,25.8724781363435,1.13069699390411,0,3,1.89340526897831
7,4,"tool",0,0,"animals",1,"sparkplug.jpg",360,"(unused)",27.7741238479393,30.2426691102191,1.37613662291508,0,4,1.57925592107676
8,3,"animal",0,1,"animals",1,"otter.jpg",144,"(unused)",31.8273734956947,34.8296786016635,1.9099884154894,0,2,2.23249383001348
9,2,"tool",0,1,"animals",1,"mixer.jpg",116,"(unused)",37.0816381983223,39.4167416554683,1.23767079958586,0,3,2.67558766902766
10,1,"tool",0,1,"animals",1,"spoon.jpg",44,"(unused)",42.1023094213178,45.1713593244403,1.96984806327264,0,4,1.74401118117385
11,4,"animal",0,0,"animals",1,"monkey.jpg",224,"(unused)",46.9228684520112,49.9585108363262,1.93724357598809,0,3,2.67207051415789
12,2,"tool",0,1,"animals",1,"airhorn.jpg",89,"(unused)",52.6441947074163,55.4296133004827,1.69350775657668,0,3,1.15012742561157
13,4,"tool",0,0,"animals",1,"foodprocessor.jpg",207,"(unused)",56.5973940322092,59.1993400458377,1.51448531192779,0,4,1.60358093107607
14,4,"tool",0,0,"animals",1,"toaster.jpg",324,"(unused)",60.8174198768502,63.3360369672209,1.42221398364306,0,4,0.372872442147127
15,2,"animal",0,1,"animals",1,"stinkbug.jpg",62,"(unused)",63.719801349278,66.1549807880019,1.34311725933221,0,3,1.29713879013252
16,4,"animal",0,0,"animals",1,"pachnoda.jpg",232,"(unused)",67.456098124534,70.2749659316614,1.72558824781319,0,3,0.0379967052249413
17,2,"animal",0,1,"animals",1,"macaw.jpg",81,"(unused)",70.3250980575012,73.0938786413699,1.67195042226579,0,1,0.885337879188228
18,4,"tool",0,0,"animals",1,"tubingbender.jpg",260,"(unused)",73.994710012621,76.2297576943474,1.14386968606388,0,3,1.59685709059704
19,3,"animal",0,1,"animals",1,"elephantafrican.jpg",151,"(unused)",77.8311728953468,80.4832003590473,1.56589231109702,0,2,2.00239633689307
20,4,"animal",0,0,"animals",1,"snapper.jpg",231,"(unused)",82.5015485150416,85.5372787801189,1.94630509916393,0,3,1.04836503145634
21,3,"tool",0,1,"animals",1,"smartphone.jpg",174,"(unused)",86.6048606896384,89.0567082864363,1.37957971934621,0,1,1.73107474815151
22,2,"animal",0,1,"animals",1,"gecko.jpg",120,"(unused)",90.7916377781621,93.6771397296598,1.79059216677794,0,4,1.57578687611385
23,4,"animal",0,0,"animals",1,"flamingo.jpg",184,"(unused)",95.2618646420287,98.2975769460718,1.96717032072297,0,4,0.517315058415988
24,4,"tool",0,0,"animals",1,"plow.jpg",220,"(unused)",98.8311488403942,101.14984649882,1.23037975049202,0,4,0.844350484305323
25,2,"tool",0,1,"animals",1,"hoe.jpg",91,"(unused)",102.00066377387,104.302403973319,1.20828522589403,0,4,0.377891267553423
26,1,"animal",0,1,"animals",1,"emu.jpg",26,"(unused)",104.686170279772,106.787724518399,1.01221890803052,0,3,0.629583052401358
27,3,"animal",0,1,"animals",1,"tiger.jpg",180,"(unused)",107.421670354983,110.157119754427,1.63823289776498,0,3,1.45256104917644
28,4,"tool",0,0,"animals",1,"jawsoflife.jpg",338,"(unused)",111.62506941607,114.010245663505,1.29083879709961,0,3,0.29726772468166
29,3,"tool",0,1,"animals",1,"pruner.jpg",133,"(unused)",114.327270700862,116.578970183295,1.16501832009794,0,3,0.569710915702672
30,2,"animal",0,1,"animals",1,"dolphin.jpg",86,"(unused)",117.16288332118,119.431272771511,1.17350921765693,0,1,0.283389620430171
31,2,"tool",0,1,"animals",1,"magnifyingglass.jpg",74,"(unused)",119.731653385015,122.767281336359,1.94008582198622,0,4,1.39054641798975
32,4,"tool",0,0,"animals",1,"pick.jpg",307,"(unused)",124.168502878947,126.803853204059,1.54280262215131,0,4,0.527146798827744
33,3,"animal",0,1,"animals",1,"stickinsect.jpg",160,"(unused)",127.337771810437,129.806293979962,1.38238058830916,0,3,0.557796978551778
34,4,"animal",0,0,"animals",1,"sheep.jpg",269,"(unused)",130.373528054861,132.675158242993,1.20632636863111,0,3,0.422942025108568
35,2,"tool",0,1,"animals",1,"pliers2.jpg",70,"(unused)",133.109054109422,136.144741717049,1.94786726171133,0,1,0.978549539360756
36,4,"animal",0,0,"animals",1,"bumblebee.jpg",332,"(unused)",137.129002080163,139.4307146966,1.20514513255728,0,3,1.40260949585172
37,1,"tool",0,1,"animals",1,"italiangardeningtool.jpg",2,"(unused)",140.848635508337,143.200434706569,1.25851992364599,0,4,2.2351437236448
