"trial","phase","object","toShock","seenBefore","shockedCategory","responseSide","filename","num","name","onsetFixationCross","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedCertainty","certaintyRT"
1,4,"animal",0,0,"tools",2,"toucan.jpg",295,"(unused)",0.0184288670880051,3.02051876141013,1.8867918388753,0,3,2.35520966265995
2,4,"tool",0,0,"tools",2,"stroller.jpg",242,"(unused)",5.38941205075116,8.19156358989949,1.7035780147994,0,3,2.2003214235765
3,4,"tool",0,0,"tools",2,"staplegun.jpg",347,"(unused)",10.4101156677507,13.3789279400098,1.86539810352931,0,2,1.98905094038309
4,3,"animal",0,1,"tools",2,"fly.jpg",145,"(unused)",15.380777926267,17.7826030878123,1.30732898133461,0,1,1.79456856929482
5,4,"animal",0,0,"tools",2,"anteater.jpg",258,"(unused)",19.5841699312341,22.653178139105,1.98554601456988,0,4,1.62406128882321
6,1,"tool",0,1,"tools",2,"clippers.jpg",61,"(unused)",24.287973917365,26.9399972115398,1.57033722710852,0,1,1.14542609629916
7,4,"tool",0,0,"tools",2,"headphones.jpg",259,"(unused)",28.0910693728711,30.6596434690218,1.47731984794843,0,3,1.07183333510784
8,3,"animal",0,1,"tools",2,"moth.jpg",157,"(unused)",31.7439737197928,34.2624432731182,1.42154990664693,0,4,2.57226103217363
9,2,"animal",0,1,"tools",2,"mahimahi.jpg",39,"(unused)",36.8481018383973,39.2165541202667,1.27335087793474,0,2,4.02935549533231
10,4,"animal",0,0,"tools",2,"balloonfish.jpg",333,"(unused)",43.2532642237638,46.0218959876556,1.67668050633619,0,4,1.37114398430003
11,4,"animal",0,0,"tools",2,"ibises.jpg",271,"(unused)",47.4066084555943,49.5749334707252,1.07939883540961,0,4,0.337194427214854
12,1,"animal",0,1,"tools",2,"malaysianjunglenymph.jpg",85,"(unused)",49.9253249731046,52.7441405008012,1.72507408914758,0,1,0.545112291417354
13,1,"tool",0,1,"tools",2,"reflexhammer.jpg",93,"(unused)",53.2947719407312,55.496345939081,1.12287826153365,0,1,0.704909665322702
14,4,"tool",0,0,"tools",2,"pizzacutter.jpg",339,"(unused)",56.2136970333086,58.6656132669059,1.35717377459584,0,3,3.04388308331636
15,3,"animal",0,1,"tools",2,"tiger.jpg",180,"(unused)",61.7181569819722,63.986421346548,1.16397669823037,0,1,0.285077607382846
16,4,"tool",0,0,"tools",2,"ladel.jpg",185,"(unused)",64.2868840676247,67.2558624794265,1.87841467104884,0,3,2.12089549663506
17,4,"animal",0,0,"tools",2,"turkey.jpg",212,"(unused)",69.3910221289425,72.0930662547071,1.61133088917213,0,3,2.03182802377432
18,4,"animal",0,0,"tools",2,"carp.jpg",238,"(unused)",74.144816156323,76.9134751824949,1.66812503150427,0,1,0.308505207265625
19,4,"tool",0,0,"tools",2,"bolt.jpg",359,"(unused)",77.2306785472374,80.1996098113314,1.8775260047919,0,2,0.804447778150461
20,2,"tool",0,1,"tools",2,"spraybottle.jpg",49,"(unused)",81.0170352834739,84.0193532187513,1.92080550947863,0,1,0.139871647270411
21,4,"animal",0,0,"tools",2,"pig.jpg",317,"(unused)",84.1695940409045,86.3712508819244,1.11787508235676,0,3,2.73309822151532
22,4,"animal",0,0,"tools",2,"chicken.jpg",268,"(unused)",89.1235923108725,91.5921520061247,1.37094704533842,0,2,2.68238460727844
23,1,"tool",0,1,"tools",2,"tubeflaring.jpg",109,"(unused)",94.2944142301303,96.7296270250563,1.34308571054688,0,1,0.179973819882434
24,1,"tool",0,1,"tools",2,"lighterbic.jpg",69,"(unused)",96.9298501908743,99.3817657830059,1.35175959842378,0,1,0.571930356752091
25,4,"tool",0,0,"tools",2,"duster.jpg",211,"(unused)",99.9656606391263,102.234051372389,1.17448528595025,0,3,0.776827881048121
26,1,"tool",0,1,"tools",2,"magnifyingglass.jpg",74,"(unused)",103.018146622306,105.653469685136,1.54114569192188,0,1,0.381592493710741
27,4,"animal",0,0,"tools",2,"halibut.jpg",357,"(unused)",106.053915696039,108.555850195364,1.40523330731009,0,3,3.07222494974394
28,4,"tool",0,0,"tools",2,"calculator.jpg",244,"(unused)",111.641785392603,114.443912876799,1.71772486385677,0,3,1.7312110302646
29,4,"tool",0,0,"tools",2,"watch.jpg",343,"(unused)",116.178741979186,118.797241970045,1.5249444468713,0,3,0.394050714266086
30,1,"animal",0,1,"tools",2,"ant.jpg",112,"(unused)",119.197871119324,122.28357955854,1.99799474567377,0,1,0.015572327962218
31,2,"animal",0,1,"tools",2,"frog.jpg",5,"(unused)",122.316903366112,125.035802316385,1.63878728827465,0,3,2.06675164609078
32,3,"animal",0,1,"tools",2,"earthworm.jpg",135,"(unused)",127.120923494013,129.806292084852,1.60050425781202,0,1,0.573272943865049
33,4,"tool",0,0,"tools",2,"lawnmower.jpg",229,"(unused)",130.390215486183,133.475940924232,1.9928098943255,0,1,0.568778195703089
34,4,"tool",0,0,"tools",2,"rake.jpg",256,"(unused)",134.059801461954,136.895347049137,1.74783338326079,0,3,2.80752456701339
35,1,"tool",0,1,"tools",2,"crutches.jpg",119,"(unused)",139.714381637273,142.232976597086,1.43065606758759,0,1,0.562984159342705
36,4,"animal",0,0,"tools",2,"marmot.jpg",302,"(unused)",142.80020521953,145.819196444603,1.92229952987183,0,3,4.00597568462308
37,2,"animal",0,1,"tools",2,"mountainsheep.jpg",7,"(unused)",149.839194128914,151.990862211615,1.03707960015121,0,1,0.266386267389862
38,4,"animal",0,0,"tools",2,"cranebug.jpg",287,"(unused)",152.274513727831,154.759772050765,1.39198522551298,0,4,2.2097881701693
