"trial","phase","object","toShock","seenBefore","shockedCategory","responseSide","filename","num","name","onsetFixationCross","onsetCertaintyOptions","interTrialTime","wasShocked","buttonPressedCertainty","certaintyRT"
1,4,"tool",0,0,"animals",1,"tongs.jpg",342,"(unused)",0.0259513354885712,3.26177942317327,1.9761982026338,0,4,3.31985416591533
2,4,"tool",0,0,"animals",1,"grill.jpg",310,"(unused)",6.61470014796123,8.71643911830643,1.00034999380275,0,4,0.6322822006141
3,1,"animal",0,1,"animals",1,"palmcockatoo.jpg",158,"(unused)",9.36708177847095,11.6188177659651,1.1622224876186,0,1,0.637071120571818
4,1,"tool",0,1,"animals",1,"oven.jpg",126,"(unused)",12.2694508040281,14.9882179433966,1.62117069047105,0,1,1.04084336927599
5,1,"animal",0,1,"animals",1,"angelfish.jpg",130,"(unused)",16.0392025730512,18.2407650740538,1.10121221532206,0,1,0.891403151072609
6,4,"animal",0,0,"animals",1,"lobster.jpg",289,"(unused)",19.1417555731905,21.4100322740414,1.16517603589341,0,3,2.68439069173382
7,1,"tool",0,1,"animals",1,"glove.jpg",148,"(unused)",24.1124902719644,27.0814817666678,1.85697939178588,0,2,0.549087265175331
8,4,"animal",0,0,"animals",1,"zebra.jpg",250,"(unused)",27.6487264650505,30.0005198002696,1.25687743833934,0,4,1.73322574389567
9,3,"tool",0,1,"animals",1,"crutches.jpg",119,"(unused)",31.7520761752007,34.4875533769136,1.6502867403186,0,1,0.231251288651038
10,4,"animal",0,0,"animals",1,"seaslug.jpg",181,"(unused)",34.7378252012836,37.1063423905266,1.27590930305599,0,4,1.07769024507616
11,2,"animal",0,1,"animals",1,"rat.jpg",48,"(unused)",38.19070127952,40.4090437634723,1.12893749975401,0,1,0.0530871728033162
12,4,"animal",0,0,"animals",1,"slug.jpg",293,"(unused)",40.475875032223,42.6275215983196,1.05396033827495,0,4,0.316638138830058
13,3,"animal",0,1,"animals",1,"ram.jpg",97,"(unused)",42.9612273069843,46.0136645532416,1.96438897540708,0,1,0.0124556037139882
14,1,"animal",0,1,"animals",1,"shrimp.jpg",175,"(unused)",46.0302828848844,48.5824513537709,1.45379478370593,0,1,0.98699873029409
15,1,"animal",0,1,"animals",1,"bluejay.jpg",137,"(unused)",49.5833516617422,51.8350719331365,1.15814708300954,0,1,0.36957220626573
16,4,"tool",0,0,"animals",1,"handdrill.jpg",195,"(unused)",52.2188180225544,54.6205705921366,1.3011566410096,0,3,2.64930690568099
17,2,"tool",0,1,"animals",1,"italiangardeningtool.jpg",2,"(unused)",57.2896738956606,60.2086234059275,1.82472994353728,0,2,1.55944962710646
