trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedCertainty,certaintyRT
1,2,animal,0,1,tools,2,a_152.jpg,152,tbd,0.0153947498888556,2.26464575883392,1.12758218892287,0,1,1.17866842354942
2,2,tool,0,1,tools,2,t_352.jpg,352,tbd,3.44807407715825,5.79747066667915,1.25670884242976,0,2,2.19797011788432
3,2,animal,0,1,tools,2,a_098.jpg,98,tbd,8.01385362922974,10.7798512153954,1.67773416498172,0,1,2.61679026413185
4,3,tool,0,1,tools,2,t_196.jpg,196,tbd,13.4127832158915,15.9454936221605,1.43024660940215,0,3,3.15433058424242
5,1,tool,0,1,tools,2,t_322.jpg,322,tbd,19.1117479869317,21.9610658365732,1.75564015281977,0,3,1.92582745340997
6,4,tool,0,0,tools,2,t_264.jpg,264,tbd,23.8941029411776,26.8933931596962,1.90033351496734,0,4,1.8246641879532
7,3,animal,0,1,tools,2,a_065.jpg,65,tbd,28.7265075929568,31.425780267396,1.60177850795796,0,1,1.172391363732
8,3,tool,0,1,tools,2,t_226.jpg,226,tbd,32.6091001780655,35.5083269235811,1.79691239300403,0,1,0.273026703152027
9,4,animal,0,0,tools,2,a_172.jpg,172,tbd,35.7918462979214,38.7409864295691,1.86172236021886,0,3,2.17444565672349
10,2,tool,0,1,tools,2,t_324.jpg,324,tbd,40.9241440494889,43.2069283044634,1.1927710430884,0,2,3.42175302546093
11,4,animal,0,0,tools,2,a_048.jpg,48,tbd,46.6397638285616,49.5057232154618,1.77696374140751,0,1,3.93632343126183
12,2,tool,0,1,tools,2,t_266.jpg,266,tbd,53.4551010100463,55.9377886603293,1.38403473071985,0,1,2.23625437750979
13,3,tool,0,1,tools,2,t_309.jpg,309,tbd,58.1875040902346,60.6535748996776,1.36727627102342,0,3,7.92479501482467
14,4,animal,0,0,tools,2,a_151.jpg,151,tbd,68.585539153376,71.4848480064643,1.80736033367331,0,3,2.15869030393515
15,4,animal,0,0,tools,2,a_007.jpg,7,tbd,73.6512380411709,76.7171341795811,1.97575986359853,0,4,0.804481440871314
16,4,animal,0,0,tools,2,a_056.jpg,56,tbd,77.5337947042167,80.5497938138624,1.92498061624889,0,2,6.87116465734607
17,4,tool,0,0,tools,2,t_269.jpg,269,tbd,87.4318911876712,89.9312829180913,1.38896432714637,0,4,1.01872351259954
18,4,tool,0,0,tools,2,t_328.jpg,328,tbd,90.9645066570588,93.5805575329637,1.53183179946384,0,2,1.95858869581298
19,2,animal,0,1,tools,2,a_070.jpg,70,tbd,95.5469915721974,98.2963392820539,1.65779771584015,0,1,0.167963648705154
20,1,tool,0,1,tools,2,t_303.jpg,303,tbd,98.4797849199445,100.645914840425,1.07887133663182,0,1,0.774491329060766
21,4,tool,0,0,tools,2,t_338.jpg,338,tbd,101.429216597624,103.911964224923,1.38745076690452,0,3,3.67665566544383
22,4,tool,0,0,tools,2,t_229.jpg,229,tbd,107.59467426235,110.377351873699,1.68843381199683,0,4,0.759305597560797
23,3,tool,0,1,tools,2,t_199.jpg,199,tbd,111.144000226528,114.226609104859,1.98564305204586,0,1,0.0461727799015534
