trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedCertainty,certaintyRT
1,1,tool,0,1,tools,2,t_335.jpg,335,tbd,0.0386365327013323,2.58790717282722,1.29658389103431,0,1,2.69057259750326
2,2,tool,0,1,tools,2,t_334.jpg,334,tbd,5.32091408684005,7.53709974686251,1.12766704494178,0,1,0.766439751724818
3,3,animal,0,1,tools,2,a_044.jpg,44,tbd,8.32042946127342,10.4198588475437,1.05030358234665,0,2,1.23776842439923
4,4,animal,0,0,tools,2,a_108.jpg,108,tbd,11.6697261448116,14.7190758452963,1.95832690190211,0,1,2.24662414678158
5,4,tool,0,0,tools,2,t_332.jpg,332,tbd,16.9686220901538,19.3681232241007,1.31472243577262,0,4,1.43558161166709
6,4,animal,0,0,tools,2,a_020.jpg,20,tbd,20.8178053950436,23.1174467208073,1.19969361767772,0,4,0.770397901372405
7,4,tool,0,0,tools,2,t_189.jpg,189,tbd,23.9007100437606,26.0168527578114,1.02073102216254,0,4,0.191184393180436
8,4,animal,0,0,tools,2,a_170.jpg,170,tbd,26.2169094631722,28.6996212238575,1.37784801661705,0,3,0.895549326816308
9,4,tool,0,0,tools,2,t_228.jpg,228,tbd,29.5995689766671,32.4988906612397,1.79709944995142,0,2,1.32838121755196
10,4,tool,0,0,tools,2,t_193.jpg,193,tbd,33.8320766718219,36.8978722098669,1.96808702699821,0,4,0.285496826247766
11,4,animal,0,0,tools,2,a_002.jpg,2,tbd,37.1981145867966,39.9141243254933,1.62035155133783,0,3,1.08036774938728
12,3,tool,0,1,tools,2,t_220.jpg,220,tbd,41.014006584894,44.0631388293005,1.94740623269495,0,4,2.10648300559899
13,1,tool,0,1,tools,2,t_273.jpg,273,tbd,46.1796417250264,48.6790456452015,1.40988221304739,0,1,0.302664310085333
14,4,animal,0,0,tools,2,a_007.jpg,7,tbd,48.9957800450532,51.5616344373612,1.5030400618509,0,4,0.261005755257372
15,3,animal,0,1,tools,2,a_097.jpg,97,tbd,51.8285858282302,54.7278626103678,1.7792322399706,0,1,0.670998343148256
16,3,animal,0,1,tools,2,a_117.jpg,117,tbd,55.4111846592916,57.693968648751,1.17256574744739,0,1,0.794997379670292
17,4,animal,0,0,tools,2,a_068.jpg,68,tbd,58.4938885299777,60.9099936222025,1.33259565960898,0,4,1.687102280739
18,4,tool,0,0,tools,2,t_325.jpg,325,tbd,62.6097704891736,65.4924237484008,1.78620428489573,0,2,1.38179073962647
19,4,animal,0,0,tools,2,a_062.jpg,62,tbd,66.8922417652462,69.4916568789568,1.498931344103,0,4,0.338523394697859
20,4,tool,0,0,tools,2,t_210.jpg,210,tbd,69.841666549017,72.6243573659237,1.69283772415371,0,4,0.974046160072021
21,4,tool,0,0,tools,2,t_196.jpg,196,tbd,73.6076193418041,76.6402675815805,1.92551157225485,0,4,0.10422056433697
22,3,tool,0,1,tools,2,t_261.jpg,261,tbd,76.7569808772877,79.6896490345014,1.83243226569026,0,3,2.19691234023151
23,4,tool,0,0,tools,2,t_314.jpg,314,tbd,81.9059957018267,84.4054323366329,1.40041520456886,0,3,0.936182181735489
24,3,tool,0,1,tools,2,t_285.jpg,285,tbd,85.355343991092,88.38794476258,1.93109554924089,0,3,1.5169133922314
25,2,animal,0,1,tools,2,a_093.jpg,93,tbd,89.9211217285289,92.0705913505882,1.05162682028947,0,3,1.64837296833321
26,4,animal,0,0,tools,2,a_067.jpg,67,tbd,93.7369951241889,96.3363996537541,1.50267952591681,0,4,0.423576945662546
27,1,animal,0,1,tools,2,a_121.jpg,121,tbd,96.7697562615163,99.0858601028875,1.21299744918834,0,3,1.1792127625389
28,4,animal,0,0,tools,2,a_071.jpg,71,tbd,100.269015210973,103.13504879607,1.76816666728309,0,3,2.21424628381033
29,4,tool,0,0,tools,2,t_299.jpg,299,tbd,105.368125148491,108.1674475066,1.70654162230766,0,4,1.27778739888532
30,4,tool,0,0,tools,2,t_255.jpg,255,tbd,109.45045889482,112.116659003804,1.56870611928978,0,4,1.5208551845634
31,2,tool,0,1,tools,2,t_217.jpg,217,tbd,113.649809990487,116.149174460666,1.40882883506231,0,2,2.14647471789243
32,2,tool,0,1,tools,2,t_300.jpg,300,tbd,118.315544076342,120.63162610796,1.22113211530368,0,4,0.496034401407258
33,4,animal,0,0,tools,2,a_088.jpg,88,tbd,121.131620495155,124.164304977611,1.93423134877866,0,4,0.0402788553952291
34,1,tool,0,1,tools,2,t_223.jpg,223,tbd,124.214262785359,127.263686895593,1.94853241357184,0,3,0.985174266398417
35,1,tool,0,1,tools,2,t_303.jpg,303,tbd,128.263581374871,131.062912072004,1.7153886676388,0,1,0.940129747237791
36,4,animal,0,0,tools,2,a_011.jpg,11,tbd,132.012857724021,134.828880259911,1.71103447157671,0,4,1.02319187520908
37,4,tool,0,0,tools,2,t_301.jpg,301,tbd,135.862082403297,138.12821881497,1.17943615793603,0,3,2.06397579474901
38,4,animal,0,0,tools,2,a_120.jpg,120,tbd,140.211228663678,142.94403095088,1.6502161266397,0,2,1.38752285618938
