trial,phase,object,toShock,seenBefore,shockedCategory,responseSide,filename,num,name,onsetFixationCross,onsetForcedChoiceOptions,onsetCertaintyOptions,interTrialTime,wasShocked,buttonPressedForcedChoice,forcedChoiceRT,buttonPressedCertainty,certaintyRT
1,1,animal,0,1,animals,2,a_124.png,124,tbd,0.018845440223231,1.91991799902826,2.65376202272455,0.713107040655016,0,2,0.673869877377001,3,1.92107638463858
2,4,animal,0,0,animals,2,a_149.png,149,tbd,4.60555284408838,6.03965387007702,7.3740817537182,0.331112527214979,0,2,1.28726600569644,2,1.69088533439935
3,3,animal,0,1,animals,2,a_082.png,82,tbd,9.07547735347543,10.5763935235154,11.3269325932815,0.390756528730967,0,1,0.693551897573343,2,1.17405574138684
4,4,tool,0,0,animals,2,t_194.png,194,tbd,12.5112683146763,13.6119581764469,14.896250887723,0.00341835409627889,0,2,1.22916674501539,1,1.67784759165443
5,1,tool,0,1,animals,2,t_302.png,302,tbd,16.5809450267661,17.7650110128197,18.165279978406,0.0960078868285953,0,2,0.344223461601359,3,1.26314537979488
6,4,animal,0,0,animals,2,a_130.png,130,tbd,19.4330553289583,20.6170138698981,21.5177788470246,0.0919995477633689,0,2,0.860231981518155,3,0.547479465458309
7,1,tool,0,1,animals,2,t_345.png,345,tbd,22.0849995562858,23.4525128369824,24.3698359077571,0.278170700182797,0,1,0.873677374223917,2,0.782610104281048
8,4,tool,0,0,animals,2,t_306.png,306,tbd,25.1705611462276,26.855050979193,27.6556405481679,0.595545954030917,0,2,0.752443365505314,3,0.642799316727178
9,4,tool,0,0,animals,2,t_310.png,310,tbd,28.3062021012265,29.5736855859504,30.2908515623494,0.174540258756601,0,2,0.671787687319011,3,0.491736620420852
10,4,tool,0,0,animals,2,t_272.png,272,tbd,30.7913825336436,31.9252225802666,32.6926186656056,0.0332855642432259,0,1,0.704405457581743,2,0.53994483686256
11,4,tool,0,0,animals,2,t_257.png,257,tbd,33.2431484983026,34.5773165892861,34.9941385168131,0.239222173015014,0,2,0.365306758503721,3,0.477567657046166
12,4,tool,0,0,animals,2,t_328.png,328,tbd,35.4781534103095,37.1292092108852,37.546075399383,0.557893512820209,0,2,0.382467827708751,4,0.4897605925471
13,2,animal,0,1,animals,2,a_019.png,19,tbd,38.0466438962831,39.2474305869473,39.9479496270214,0.100905809449383,0,1,0.65740126786477,4,0.520868678802799
14,1,tool,0,1,animals,2,t_205.png,205,tbd,40.4817170599927,42.5498597124606,43.233674725976,0.976205296813152,0,1,0.638996401212353,4,0.380256382784864
15,1,tool,0,1,animals,2,t_231.png,231,tbd,43.6341258671564,45.1851108181036,45.7688886588148,0.457016270434504,0,1,0.536788516408706,2,0.412041854346171
16,3,tool,0,1,animals,2,t_293.png,293,tbd,46.1859110436417,47.6535025507947,48.0372275349291,0.366975681010521,0,2,0.33855677430256,2,0.46478329232923
17,3,animal,0,1,animals,2,a_046.png,46,tbd,48.5209319601599,50.0887094596146,50.8726293203144,0.474783240032276,0,2,0.731438647861069,2,0.581458420969284
18,2,tool,0,1,animals,2,t_245.png,245,tbd,51.473085849786,52.7240051469598,53.0575968831145,0.177118555076782,0,1,0.292123166236706,4,0.321795978230512
19,4,tool,0,0,animals,2,t_260.png,260,tbd,53.3912659156049,54.6085497608947,55.2090887184095,0.113023242129721,0,1,0.548645645842043,2,0.530353356007254
20,1,tool,0,1,animals,2,t_289.png,289,tbd,55.7596749998811,57.0770229594345,57.4607787338064,0.208594713680315,0,1,0.34622386508272,4,0.440558107904508
21,3,tool,0,1,animals,2,t_256.png,256,tbd,57.9112418863879,59.3121183177718,59.6624057414665,0.301021079890477,0,2,0.296231097581767,3,0.595000995373994
22,4,animal,0,0,animals,2,a_119.png,119,tbd,60.2629616977574,62.1809236660374,62.6479417049486,0.828581932214526,0,2,0.424472772749141,3,0.421426783996139
23,2,animal,0,1,animals,2,a_016.png,16,tbd,63.0816841529195,64.7161061671723,65.1163886034919,0.539051998803658,0,1,0.351378664625372,4,0.353063788861618
24,3,tool,0,1,animals,2,t_238.png,238,tbd,65.483464085446,66.7841436196541,67.3680754115703,0.198855107511049,0,2,0.542450713466678,2,0.623539058688038
25,2,animal,0,1,animals,2,a_032.png,32,tbd,68.0019829722114,69.1360417578398,69.5528248768314,0.0369403323726184,0,1,0.363622596458299,4,0.441967082169867
26,4,animal,0,0,animals,2,a_132.png,132,tbd,70.0034384525716,71.3209445328393,72.1881006788135,0.217737450760184,0,2,0.811798611441191,2,0.569587820806191
27,4,animal,0,0,animals,2,a_050.png,50,tbd,72.7721200304804,74.7901961471653,75.440590599017,0.915049070157477,0,2,0.601569900885806,3,0.575188437382167
28,2,tool,0,1,animals,2,t_291.png,291,tbd,76.0245679348336,77.2086239782075,78.0425664344511,0.0875562328665939,0,1,0.792274711955542,2,0.40034060051039
29,4,animal,0,0,animals,2,a_150.png,150,tbd,78.4596382119562,80.5110588768912,80.8613671481435,0.939300226841054,0,2,0.293927281931246,3,0.342634877597447
30,4,tool,0,0,animals,2,t_348.png,348,tbd,81.2116196120842,83.2130212095217,83.6299367906977,0.914543149495076,0,2,0.377967641525174,3,0.461144912169402
31,4,tool,0,0,animals,2,t_271.png,271,tbd,84.0970965930137,86.1985202888609,86.9824478471201,0.997465959757033,0,2,0.740639798263146,3,0.387803199188056
32,4,animal,0,0,animals,2,a_066.png,66,tbd,87.3828511992797,89.1507161943373,89.6510364449168,0.670988595917567,0,1,0.453452483583533,2,0.592145200505911
33,4,tool,0,0,animals,2,t_264.png,264,tbd,90.2516148524264,91.785954791445,92.5698499558057,0.437360693577123,0,2,0.731368728353118,3,0.485533669751021
34,4,animal,0,0,animals,2,a_113.png,113,tbd,93.0702744441805,94.6881281013702,95.2551416179667,0.531770756714644,0,2,0.531190144956781,3,0.368189815566438
35,1,animal,0,1,animals,2,a_039.png,39,tbd,95.6388916191681,97.1398363343287,97.5735361249899,0.402200556685811,0,1,0.390590998937114,4,0.442872186962632
36,2,animal,0,1,animals,2,a_115.png,115,tbd,98.0239736190342,99.3081582437335,99.7582894390289,0.188694668180698,0,1,0.399357237183722,4,0.309165885453695
37,1,animal,0,1,animals,2,a_064.png,64,tbd,100.07543277177,101.743143206229,102.827387871901,0.568574233907495,0,1,1.02344078650276,2,0.335157339239231
38,4,animal,0,0,animals,2,a_070.png,70,tbd,103.177735913883,104.945698544489,105.612734026377,0.687612069344507,0,2,0.628899314113369,2,0.5309672364383
39,3,animal,0,1,animals,2,a_063.png,63,tbd,106.163288876145,107.44740582646,107.814397276718,0.190378015310556,0,1,0.323265891514893,4,0.480272387292644
40,4,tool,0,0,animals,2,t_326.png,326,tbd,108.298142755601,109.9659619181,110.399564206331,0.569259316561796,0,1,0.388012636973144,2,0.427269552987127
41,4,tool,0,0,animals,2,t_284.png,284,tbd,110.833351556736,112.751355861597,113.451896069964,0.841416917629157,0,1,0.663473360007629,3,0.529018791490671
42,1,tool,0,1,animals,2,t_226.png,226,tbd,113.985692689515,115.319909531714,115.936991508486,0.235484178821518,0,1,0.571986252300121,2,0.483993195499352
43,4,animal,0,0,animals,2,a_178.png,178,tbd,116.437483029782,117.988479847805,118.322026681526,0.452506390656724,0,2,0.288486389734317,2,0.649951633164164
44,4,animal,0,0,animals,2,a_152.png,152,tbd,118.989324655045,120.523665556258,120.940614814259,0.449297138901839,0,1,0.358321864001482,4,0.37548678199164
45,4,tool,0,0,animals,2,t_316.png,316,tbd,121.324343647171,122.625214658194,123.058840039103,0.208313254186702,0,2,0.3889620027403,2,0.607349485737359
46,1,tool,0,1,animals,2,t_294.png,294,tbd,123.676112530491,125.360546235413,125.777376181231,0.588192543172868,0,1,0.353698196122423,2,0.370878188496135
47,4,tool,0,0,animals,2,t_187.png,187,tbd,126.161253192178,128.145917086229,128.612904976362,0.888649429066048,0,2,0.419330802473269,3,0.823367082361074
48,4,animal,0,0,animals,2,a_056.png,56,tbd,129.446963858209,131.164806578447,131.748607191108,0.626513720545949,0,2,0.542601778088283,2,0.508698515252036
49,4,animal,0,0,animals,2,a_157.png,157,tbd,132.265696897517,133.599910853129,134.483924014672,0.245147046600489,0,2,0.837510387198563,2,0.481594443273934
50,2,tool,0,1,animals,2,t_352.png,352,tbd,134.984410404264,136.251881380453,136.85231770383,0.174176170308974,0,1,0.551600546797999,3,0.63645299899872
51,4,animal,0,0,animals,2,a_031.png,31,tbd,137.502922876396,139.370808366206,139.754375871085,0.700429960590385,0,2,0.329774499474297,4,0.479273628847295
52,1,tool,0,1,animals,2,t_221.png,221,tbd,140.238280112149,141.655867305464,142.122837876086,0.321782888317375,0,1,0.420839845024602,4,0.310048539035051
53,4,tool,0,0,animals,2,t_334.png,334,tbd,142.439812183235,143.690663164562,144.424517451669,0.138002347843215,0,2,0.683073272899492,2,0.693197168340703
54,4,animal,0,0,animals,2,a_137.png,137,tbd,145.125066961253,146.759609891349,147.7769364581,0.537135364605862,0,2,0.974248244539922,2,0.324944921852875
55,1,animal,0,1,animals,2,a_003.png,3,tbd,148.110659694245,149.861707123724,150.295464966817,0.657740608913388,0,1,0.387236787039001,3,0.468410767618479
56,4,animal,0,0,animals,2,a_179.png,179,tbd,150.779247650578,152.630529823571,153.097358310064,0.755602864229086,0,1,0.41448005656639,3,0.501685075629212
57,3,animal,0,1,animals,2,a_042.png,42,tbd,153.614716468885,155.015603805146,155.532485677424,0.30146351508853,0,1,0.45938954769008,3,0.340639926555014
58,2,tool,0,1,animals,2,t_228.png,228,tbd,155.882986708417,157.66754161784,158.084581322175,0.684737666984201,0,1,0.376619606275199,2,0.485531424630608
59,3,tool,0,1,animals,2,t_216.png,216,tbd,158.584992339824,159.852500520887,160.469470883032,0.181062393694115,0,1,0.567722445361142,2,0.366690715698496
60,1,animal,0,1,animals,2,a_030.png,30,tbd,160.853334743981,162.754450280834,163.338405486164,0.798184477578122,0,1,0.526019950295449,2,0.614876416777406
61,4,animal,0,0,animals,2,a_116.png,116,tbd,163.972259805345,165.856925335127,166.257173773884,0.794317239549563,0,1,0.353462458337162,3,0.405242984219512
62,2,animal,0,1,animals,2,a_058.png,58,tbd,166.674190064809,168.625427303294,168.959147652855,0.869862598358008,0,1,0.283039403635485,4,0.332399688264559
63,1,tool,0,1,animals,2,t_300.png,300,tbd,169.309516542395,170.710438196948,171.427618927002,0.300456473660403,0,2,0.678027522128104,3,0.797869234629616
64,3,tool,0,1,animals,2,t_181.png,181,tbd,172.245036004231,173.645915322202,174.846803364075,0.303759400674227,0,2,1.14870959973996,2,0.356834310478007
65,3,animal,0,1,animals,2,a_023.png,23,tbd,175.213850621643,176.948346051377,177.432004932711,0.636731407188742,0,1,0.436375446079182,4,0.386630604167294
66,1,tool,0,1,animals,2,t_279.png,279,tbd,177.832432660478,179.149967606598,179.600266223828,0.205919741244859,0,1,0.395717574090668,3,0.617513151904859
67,2,tool,0,1,animals,2,t_265.png,265,tbd,180.234267117386,181.41812911809,182.018690847555,0.0764176478641514,0,2,0.553628212473996,2,0.592083620020276
68,4,animal,0,0,animals,2,a_043.png,43,tbd,182.619325062376,183.903303777337,184.587350038393,0.185493535672322,0,1,0.633594638278737,2,0.710601672886696
69,1,animal,0,1,animals,2,a_027.png,27,tbd,185.304606461126,186.788907126545,187.222561694038,0.394524577149631,0,1,0.386934016336454,4,0.397438941010478
70,4,tool,0,0,animals,2,t_274.png,274,tbd,187.639676770319,189.22404475732,189.574110234695,0.483718386377261,0,2,0.304920680955547,3,0.867916071074433
71,4,tool,0,0,animals,2,t_324.png,324,tbd,190.45833572061,192.34307982965,192.709934968942,0.78155477650813,0,1,0.324973146241973,2,0.540192762447987
72,2,animal,0,1,animals,2,a_079.png,79,tbd,193.260437218716,194.477876618868,194.994947402105,0.127488859978712,0,1,0.467238493332843,4,0.409187342404039
73,4,animal,0,0,animals,2,a_120.png,120,tbd,195.412007312538,197.380019459288,197.830328660664,0.864695531949763,0,1,0.400180234668369,3,0.445968851323414
74,4,animal,0,0,animals,2,a_081.png,81,tbd,198.280782191294,199.748422770394,200.315512621128,0.362584057733355,0,1,0.525928221035429,2,0.344845360326872
75,4,animal,0,0,animals,2,a_164.png,164,tbd,200.665822816773,202.450357520102,203.05082335079,0.685156610603255,0,2,0.539058655231202,2,0.44052988351541
76,4,tool,0,0,animals,2,t_242.png,242,tbd,203.501266297277,205.018989448745,205.385869284379,0.419518386580091,0,2,0.326501432693476,3,0.387547896767501
77,3,animal,0,1,animals,2,a_165.png,165,tbd,205.786286107268,207.487408764362,207.854405025595,0.60877036645712,0,2,0.328151276447898,3,0.377085629406793
78,3,animal,0,1,animals,2,a_022.png,22,tbd,208.238096653629,210.306146935378,210.606353711089,0.983190485446933,0,2,0.260570866608759,2,0.195221787063929
79,4,tool,0,0,animals,2,t_360.png,360,tbd,210.806585856681,212.057569014625,212.491081783548,0.156261490487389,0,2,0.391047044216975,2,0.451683648374456
80,4,animal,0,0,animals,2,a_017.png,17,tbd,212.958195721232,214.575954121116,215.209785668347,0.526751889146871,0,1,0.586814640002558,3,0.4019958967001
